entry_time,exit_time,side,entry_px,exit_px,shares,pnl
2025-10-27 14:50:00-04:00,2025-10-28 09:56:00-04:00,long,265.9701727966309,268.60158528442383,4144.0,10904.573349413957
2025-10-28 12:52:00-04:00,2025-10-28 13:12:00-04:00,long,269.47912955932617,269.0992386779785,2560.0,-972.5206562499807
2025-10-29 09:38:00-04:00,2025-10-29 10:18:00-04:00,long,270.1589182373047,270.4713244873047,1348.0,421.12362499997425
2025-10-29 10:58:00-04:00,2025-10-29 11:54:00-04:00,short,268.8293306610108,268.02936930541995,-1516.0,1212.7414150756892
2025-10-29 13:24:00-04:00,2025-10-29 14:16:00-04:00,long,269.4391330169678,270.02397948303224,2695.0,1576.1612260436877
2025-10-29 15:34:00-04:00,2025-10-29 15:42:00-04:00,short,267.9095932373047,268.75934433898925,-1509.0,-1282.2744124419805
2025-10-29 15:46:00-04:00,2025-10-29 15:58:00-04:00,long,269.50911933898925,269.01927610168457,1333.0,-652.9610353271426
2025-10-30 09:32:00-04:00,2025-10-30 09:36:00-04:00,long,273.35546875,271.0486658813477,639.0,-1474.0470330688274
2025-10-30 10:26:00-04:00,2025-10-30 11:04:00-04:00,short,269.1992147796631,269.669075,-994.0,-467.0410590148764
2025-10-30 11:10:00-04:00,2025-10-30 11:42:00-04:00,long,270.33888742370607,270.367473815918,1282.0,36.647754815700296
2025-10-30 11:54:00-04:00,2025-10-30 12:36:00-04:00,long,271.3035942626953,271.5335057373047,1676.0,385.33163144539344
2025-10-30 13:30:00-04:00,2025-10-30 13:36:00-04:00,long,271.86842720336915,271.3785534576416,2509.0,-1229.0932280304232
2025-10-30 14:02:00-04:00,2025-10-30 14:20:00-04:00,long,272.01837610168457,271.68028175964355,2806.0,-948.6927237670955
2025-10-31 09:32:00-04:00,2025-10-31 09:34:00-04:00,long,275.17743176269533,273.3479636779785,594.0,-1086.704042321801
2025-10-31 12:26:00-04:00,2025-10-31 12:52:00-04:00,long,272.3782534576416,272.06834889831543,1140.0,-353.29119763185076
2025-10-31 13:24:00-04:00,2025-10-31 13:44:00-04:00,short,270.3788534576416,270.8337340423584,-1351.0,-614.5436699524214
2025-10-31 15:34:00-04:00,2025-10-31 15:46:00-04:00,long,272.38386700744627,271.9783795593262,1945.0,-788.6730865935635
2025-10-31 15:56:00-04:00,2025-10-31 15:58:00-04:00,short,270.52880235595705,270.168925,-968.0,348.36128056642747
